state_code,county_code,no_exercise,few_fruit_veg,obesity,high_blood_pres,smoker,diabetes,uninsured,prim_care_phys_rate,dentist_rate,community_health_center_ind
45,31,28.1,83.0,28.6,32.6,27.2,11.6,11382,72.8,25.2,1
45,33,36.9,82.7,28.0,28.7,25.5,8.5,7091,54.9,16.1,1
45,35,25.3,80.2,27.0,26.5,22.1,7.1,12899,51.4,38.1,1
45,37,24.6,89.7,28.4,,23.2,6.4,3277,27.4,15.7,2
45,39,31.0,79.9,32.0,,19.7,12.3,3878,54.1,16.6,1
45,41,30.0,80.4,27.4,29.8,26.5,9.7,20012,109.1,46.5,1
45,43,20.8,77.5,24.9,32.7,22.6,6.8,9508,64.0,32.8,1
45,45,21.5,75.5,21.8,25.7,21.1,7.3,46056,120.5,39.3,1
45,47,25.8,74.7,28.4,29.1,20.9,9.2,9540,147.1,45.6,1
45,49,29.3,84.9,33.1,,17.9,11.3,4031,37.5,28.1,1
45,51,22.3,75.5,25.1,28.6,31.3,7.7,32165,61.2,27.8,1
45,53,31.5,,28.6,,30.6,10.3,4334,51.4,4.7,1
45,55,29.9,82.5,29.3,34.4,31.6,10.6,7314,56.7,28.3,1
45,57,30.0,73.0,28.5,27.9,24.7,8.4,8569,42.8,25.4,2
45,59,30.1,80.2,30.8,35.3,28.2,9.8,10294,55.5,15.6,1
45,61,26.0,,30.3,,20.4,20.8,3877,9.7,9.7,1
45,63,20.7,75.5,23.1,26.2,25.0,6.7,26740,69.7,28.5,1
45,65,,,,,19.6,,1069,29.7,29.7,1
45,67,31.7,77.2,34.9,44.6,25.9,11.5,7893,60.2,14.3,1
45,69,43.3,80.4,35.4,36.8,35.7,10.9,5381,28.6,21.4,1
45,71,34.0,79.0,25.4,36.0,23.5,11.4,5441,67.1,21.5,1
45,73,22.9,74.1,22.4,30.7,23.5,9.1,8325,64.7,27.3,2
45,75,30.0,79.5,35.2,35.7,21.0,9.9,16341,67.3,26.0,1
45,77,26.4,77.1,20.1,25.0,24.1,7.8,13335,74.0,25.5,2
45,79,20.1,73.6,22.2,25.5,20.1,7.9,42449,127.0,56.8,1
45,81,25.6,83.4,28.6,,25.0,11.8,3520,15.9,15.9,1
45,83,27.9,76.8,25.1,28.3,25.3,8.2,34411,87.7,30.7,1
45,85,27.6,75.7,27.5,26.9,24.1,9.7,16527,54.0,30.3,1
45,87,32.4,82.3,31.9,42.5,28.5,12.5,3700,70.1,21.0,2
45,89,28.9,73.6,39.5,,24.0,10.9,7654,25.4,11.3,1
45,91,23.0,75.9,22.2,27.1,25.1,7.6,21427,50.5,26.3,1
46,3,32.1,82.7,24.3,34.1,14.6,7.0,504,0.0,34.5,1
46,5,25.2,81.7,25.1,27.8,20.3,7.7,1561,94.4,50.3,2
46,7,22.4,80.3,22.7,33.4,28.8,5.1,864,0.0,27.9,1
46,9,27.9,73.8,22.3,31.4,16.0,6.0,689,56.4,56.4,2
46,11,19.5,82.3,21.2,17.3,18.2,3.9,2099,56.9,32.0,2
46,13,21.9,82.3,24.9,23.7,20.3,6.7,3166,77.8,60.5,2
46,15,29.7,78.9,26.1,29.2,18.6,10.2,771,135.0,38.6,2
46,17,,,,,,,587,47.6,47.6,2
46,19,28.1,78.1,25.4,27.5,25.0,8.0,1668,42.9,42.9,2
46,21,,,,,,,308,0.0,0.0,2
46,23,25.1,80.5,28.7,27.5,21.2,10.1,1755,21.8,32.6,2
46,25,,74.3,22.9,31.2,15.8,6.1,555,0.0,26.3,2
46,27,16.3,78.3,22.8,19.9,18.5,3.9,1381,84.6,30.8,2
46,29,23.8,82.1,23.0,21.7,23.8,5.0,1959,100.0,53.8,2
46,31,34.2,82.4,38.3,23.8,28.5,13.8,1331,0.0,22.9,1
46,33,24.0,76.5,18.7,30.9,20.1,6.7,966,88.6,25.3,2
46,35,25.5,82.1,20.2,21.4,21.8,6.9,1498,101.2,53.3,2
46,37,27.4,73.1,24.0,31.2,19.4,4.9,797,69.5,34.7,2
46,39,22.4,78.6,21.2,22.6,16.7,7.7,476,46.6,23.3,2
46,41,25.9,79.4,31.4,25.7,38.9,12.1,1701,64.9,16.2,1
46,43,32.9,81.7,18.7,23.3,17.0,6.2,456,30.2,30.2,2
46,45,32.5,86.0,30.4,38.4,14.5,9.0,534,24.3,0.0,2
46,47,22.8,77.9,25.0,34.4,19.7,10.9,1097,95.2,54.4,2
46,49,32.4,,23.1,,10.4,6.3,336,0.0,0.0,2
46,51,28.6,75.0,25.0,31.4,16.5,7.0,497,67.7,40.6,2
46,53,31.7,81.6,26.3,31.5,17.2,8.5,931,93.2,23.3,2
46,55,30.9,82.6,20.3,31.9,13.0,11.3,365,156.9,52.3,2
46,57,24.5,77.7,23.4,23.8,23.3,5.1,676,0.0,0.0,1
46,59,34.5,76.8,27.5,31.0,12.3,8.9,443,90.7,30.2,2
46,61,23.9,82.2,23.3,,21.6,4.4,330,0.0,0.0,2
46,63,,,,,,,282,0.0,0.0,2
46,65,19.7,80.3,23.9,27.7,17.3,6.8,1776,100.7,53.3,1
46,67,28.2,73.9,21.9,25.0,13.1,5.7,809,105.5,26.4,2
46,69,,,,,,,258,0.0,62.0,1
46,71,22.7,75.8,,,20.2,12.2,776,0.0,35.0,2
46,73,32.7,74.0,26.4,29.8,14.3,6.2,270,93.6,46.8,1
46,75,,,,,,,225,0.0,0.0,1
46,77,37.5,82.2,30.3,34.4,17.3,7.4,583,72.3,36.2,1
46,79,25.6,83.7,23.5,25.1,22.5,5.6,751,63.4,36.2,2
46,81,17.0,78.1,14.5,23.4,20.5,6.2,2543,125.0,35.7,2
46,83,19.8,83.9,18.9,18.7,20.6,4.3,1873,104.9,18.0,2
46,85,31.1,74.0,29.3,17.5,30.4,7.2,757,0.0,0.0,1
46,87,23.1,81.0,22.9,24.2,15.9,6.2,597,50.6,33.7,2
46,89,23.3,,26.6,35.8,16.0,12.8,339,76.4,38.2,2
46,91,33.2,80.0,31.1,32.4,20.0,7.4,556,45.3,22.6,2
46,93,20.5,83.2,21.5,26.3,22.3,5.0,3268,44.7,28.4,1
46,95,,,,,,,556,0.0,0.0,1
46,97,34.5,77.4,24.8,,14.4,11.8,351,0.0,38.7,1
46,99,20.0,82.1,21.7,22.6,22.3,5.3,12120,126.8,45.6,1
46,101,21.2,77.5,25.8,25.7,22.5,8.8,734,0.0,45.2,2
46,103,20.2,77.8,19.0,23.8,23.2,5.4,11348,93.0,71.6,1
46,105,31.8,78.0,21.3,28.2,13.7,7.4,643,0.0,33.1,1
46,107,31.8,80.1,22.2,28.2,23.1,9.6,315,170.1,85.1,1
46,109,31.1,80.1,26.9,30.7,27.6,9.0,1910,59.7,29.9,2
46,111,32.1,,26.2,,19.3,3.9,391,0.0,0.0,1
46,113,21.7,77.3,29.7,21.1,42.4,9.8,4000,43.9,43.9,2
46,115,26.1,78.5,27.8,31.8,19.1,8.6,863,29.0,43.5,2
46,117,26.0,84.9,25.3,31.1,19.1,8.7,365,0.0,0.0,1
46,119,,,,,,,218,0.0,0.0,1
46,121,29.8,75.2,36.4,26.4,39.9,13.7,3053,40.5,10.1,1
46,123,30.7,79.7,29.4,23.4,18.9,7.1,1059,82.4,49.5,2
46,125,25.0,81.8,19.6,23.1,25.4,5.7,772,11.7,23.5,2
46,127,23.1,83.1,23.7,23.8,18.3,5.7,765,81.7,14.9,1
46,129,26.7,74.7,26.5,23.4,24.8,6.8,803,91.0,54.6,2
46,135,21.3,76.4,23.0,26.2,21.1,7.4,1768,138.1,41.4,2
46,137,31.1,88.0,36.0,,34.4,10.3,718,0.0,0.0,2
47,1,32.6,71.2,25.3,34.7,25.4,12.4,7393,88.4,63.5,2
47,3,30.3,,19.4,25.6,,6.3,6039,33.2,21.3,2
47,5,,,,,,10.3,2634,24.3,18.2,2
47,7,,,,,,,1978,7.7,7.7,1
47,9,28.5,63.3,28.2,31.0,28.5,8.7,10323,65.8,34.6,1
47,11,31.6,77.2,28.9,30.9,20.4,10.3,10696,72.8,32.6,1
47,13,,,22.8,32.4,,17.1,6423,46.7,17.2,1
47,15,,,,,,6.2,1820,30.0,22.5,1
47,17,30.5,,32.7,,25.9,11.8,3705,51.5,27.5,2
47,19,40.9,65.7,29.0,32.0,28.3,12.1,7403,42.5,20.4,1
47,21,29.9,,,24.4,,5.6,3722,41.4,7.8,2
47,23,19.3,,,,,6.0,1931,31.4,18.8,1
47,25,,88.4,,,25.0,6.5,4867,45.1,16.1,1
47,27,,,,,,,1413,25.0,25.0,1
47,29,28.2,,,,26.6,12.4,5747,45.8,17.2,1
47,31,33.9,74.4,21.4,36.7,22.6,9.5,6406,80.6,49.1,2
47,33,,,,,,,2488,27.4,20.6,2
47,35,28.5,71.8,28.7,34.4,24.9,7.5,6427,77.9,23.4,1
47,37,27.9,69.6,23.4,27.0,22.4,7.5,67956,151.4,65.7,1
47,39,,,10.7,,,15.3,1710,59.9,25.7,2
47,41,,,,,,4.4,2607,60.3,21.9,1
47,43,37.1,,24.9,32.8,32.3,7.3,5292,61.0,30.5,2
47,45,33.1,76.5,29.4,38.9,32.8,9.9,4966,76.7,37.0,2
47,47,,,,,,11.8,3848,26.1,8.7,1
47,49,,,,,,9.1,3254,40.8,5.8,1
47,51,35.8,78.4,24.6,37.1,36.3,5.1,4793,68.3,19.5,2
47,53,38.2,77.4,28.6,36.6,34.9,7.3,5725,62.3,35.3,2
47,55,36.3,,,29.9,27.1,8.7,3629,61.4,27.3,2
47,57,,,16.4,,,4.4,2971,4.5,9.0,1
47,59,43.2,71.1,29.3,33.2,27.3,10.6,7814,73.5,27.6,2
47,61,,,,,,9.5,2694,27.4,20.5,1
47,63,41.6,71.4,25.9,32.3,26.6,13.3,7559,90.2,50.1,1
47,65,27.3,67.4,25.2,27.0,22.0,8.6,35600,129.0,59.2,1
47,67,,,,,,,1232,29.8,0.0,1
47,69,,,,,20.5,12.9,3896,21.3,28.4,1
47,71,34.7,,,,31.8,10.0,4117,42.4,30.9,1
47,73,42.1,70.3,18.3,27.0,24.6,10.1,6274,40.9,16.0,1
47,75,,,,,18.6,9.1,3553,50.9,40.7,1
47,77,,,18.5,24.7,26.7,3.5,2882,34.1,22.7,2
47,79,39.2,,34.4,28.5,22.9,10.6,4285,66.6,38.1,2
47,81,,,,,,9.7,2979,16.8,21.0,2
47,83,,,,,,,1162,25.0,25.0,2
47,85,,,14.2,,,11.1,2299,32.9,11.0,2
47,87,,,,,,,1815,18.1,18.1,1
47,89,39.2,,25.2,28.9,38.5,11.2,5713,43.4,24.8,1
47,91,,,,,,,2594,38.6,16.6,1
47,93,25.6,69.3,22.4,25.7,23.5,9.0,38623,142.0,52.6,1
47,95,,,,,,,980,26.4,13.2,1
47,97,38.5,,,,,7.1,3737,26.1,18.7,2
47,99,37.3,71.4,32.7,34.9,34.7,13.3,5012,43.8,19.5,2
47,101,,,,,,6.5,1674,26.2,26.2,2
47,103,39.4,75.6,31.7,34.0,31.3,8.4,3681,61.7,21.6,2
47,105,27.5,72.8,25.6,26.7,25.9,13.0,4403,46.1,25.4,1
47,107,33.6,67.8,24.7,38.7,27.2,10.1,6558,72.1,33.1,2
47,109,,76.1,20.6,24.1,28.1,7.9,3199,55.4,23.7,2
47,111,,,,,,4.8,2965,23.2,13.9,1
47,113,30.3,68.6,30.3,28.1,19.5,7.4,11841,144.3,57.9,2
47,115,38.8,,27.8,,25.6,13.7,3140,43.2,14.4,2
47,117,34.7,,,,,9.0,3020,28.2,24.7,2
47,119,30.7,68.0,25.8,23.8,26.7,8.0,8490,77.3,36.7,2
47,121,,,,,,2.6,1537,17.2,8.6,1
47,123,34.5,73.3,,28.0,32.5,9.1,5651,34.7,16.2,1
47,125,24.7,68.3,20.0,25.2,27.1,6.6,17192,56.4,42.1,2
47,127,,,,,,,596,16.6,0.0,2
47,129,,,,,,8.4,2460,14.9,14.9,1
47,131,41.9,69.8,27.5,37.2,29.6,4.3,4023,59.0,34.1,2
47,133,,,,,,7.9,2750,63.3,14.6,1
47,135,,,,,,,951,26.4,13.2,1
47,137,,,,,,,829,0.0,0.0,1
47,139,,,,,,8.2,2077,69.0,25.1,1
47,141,26.2,69.9,20.1,27.2,28.9,6.6,8159,78.1,39.1,1
47,143,31.3,,,22.5,28.5,10.5,3525,26.7,33.4,1
47,145,34.9,75.7,25.5,36.4,23.9,10.1,5454,43.5,28.4,2
47,147,32.8,65.4,28.1,22.6,24.6,7.8,6110,46.4,21.5,2
47,149,26.6,68.4,25.1,26.9,24.6,7.3,19275,53.1,27.9,1
47,151,,,,,,10.3,3799,41.2,9.1,1
47,153,,,,,,7.0,1572,47.3,7.9,2
47,155,30.9,71.1,30.5,27.3,28.5,11.7,10677,56.8,20.2,1
47,157,32.0,72.1,27.8,28.6,21.3,7.7,135915,116.1,61.7,1
47,159,,,,,,10.0,2071,53.6,10.7,1
47,161,,,,,,11.2,1504,23.1,23.1,1
47,163,33.7,65.0,25.0,36.4,23.8,11.9,16357,141.4,58.9,1
47,165,28.9,69.1,21.8,24.6,28.4,9.1,13942,62.8,31.0,2
47,167,40.5,78.0,30.6,32.5,36.8,9.4,6457,32.1,25.0,2
47,169,,,,,,,959,26.1,13.0,1
47,171,,,,,,,1882,56.9,11.4,1
47,173,,,,,,8.5,2715,10.5,10.5,1
47,175,,,,,,,573,0.0,0.0,1
47,177,,,24.7,33.8,30.7,8.5,5644,52.8,27.7,1
47,179,34.5,74.1,21.3,27.8,27.6,8.1,12153,255.1,50.7,1
47,181,,,,,,7.2,2242,41.4,17.7,1
47,183,26.0,,26.3,36.9,26.5,8.7,4189,59.3,32.6,2
47,185,,,,,,10.9,3468,45.4,24.7,1
47,187,17.8,67.2,15.2,20.2,17.2,5.6,11660,144.5,45.6,2
47,189,22.6,71.6,24.0,27.5,29.1,7.1,8813,41.8,20.9,2
48,1,29.6,81.3,,,27.9,10.1,7081,58.5,39.0,2
48,3,,,,,,,2343,70.6,31.4,2
48,5,38.4,80.9,35.7,,26.2,8.9,14269,56.4,35.6,2
48,7,,,,,,16.0,4521,44.6,16.2,2
48,9,,,,,,,1144,11.0,0.0,2
48,11,,,,,,,339,0.0,0.0,2
48,13,,,,,,11.5,9030,34.7,11.6,1
48,15,,88.3,,,12.5,8.1,3865,23.0,15.3,2
48,17,,,,,,,1665,74.3,44.6,1
48,19,,,,,,,3106,20.0,10.0,2
48,21,,,,,,4.3,9100,28.6,15.7,2
48,23,,,,,,11.9,778,52.0,26.0,2
48,25,,,,,,11.2,5576,33.5,24.3,1
48,27,27.3,76.4,25.3,20.0,31.0,7.9,40668,121.1,53.1,2
48,29,26.1,77.9,30.6,25.5,19.5,9.1,278220,94.6,61.2,1
48,31,,,,,,,1400,32.9,32.9,2
48,33,,,,,,,109,0.0,0.0,2
48,35,,,,,,,2899,33.2,22.2,2
48,37,32.5,79.5,24.8,,28.5,5.8,13480,102.6,46.3,2
48,39,25.2,76.4,32.0,25.3,22.8,3.8,38780,85.5,25.9,1
48,41,20.4,77.1,19.1,25.6,16.1,3.5,26643,102.4,39.0,1
48,43,,,,,,,1937,66.1,22.0,2
48,45,,,,,,,471,0.0,0.0,2
48,47,,,,,,,2386,13.0,0.0,1
48,49,22.2,,,,24.3,14.3,6519,64.7,31.0,1
48,51,,,,,,,2869,23.2,11.6,2
48,53,28.9,,20.7,,,6.7,5769,52.8,28.8,2
48,55,,,,,,5.5,5905,35.6,16.4,1
48,57,17.0,,,,9.7,9.3,4121,72.8,19.4,2
48,59,,,,,,5.1,2242,7.4,14.8,2
48,61,39.2,80.2,32.0,23.2,13.9,10.2,104791,61.9,16.7,1
48,63,,,,,,,2437,81.7,24.5,2
48,65,,,,,,,810,0.0,15.2,1
48,67,30.3,85.2,,,,11.2,4938,39.8,36.5,2
48,69,,,,,,,2165,26.2,26.2,1
48,71,,,,,,,4021,10.6,7.0,2
48,73,19.0,,19.8,,,3.0,9215,45.4,22.7,2
48,75,,,,,,,1152,91.2,26.1,2
48,77,,,,,,,1506,26.6,0.0,2
48,79,,,,,,,991,0.0,0.0,1
48,81,,,,,,,645,0.0,0.0,2
48,83,,,,,,,1849,34.6,23.1,2
48,85,17.1,79.7,20.7,20.5,15.0,3.3,63811,86.4,27.3,1
48,87,,,,,,,630,0.0,33.7,2
48,89,,,,,,7.5,3464,67.5,28.9,2
48,91,26.0,84.0,25.4,,23.2,8.4,11396,67.7,36.5,2
48,93,,,,,,,3036,51.1,21.9,1
48,95,,,,,,,547,0.0,26.8,2
48,97,,,,,,6.4,5708,30.9,20.6,2
48,99,18.3,91.4,21.8,,,9.8,10293,11.9,21.1,2
48,101,,,,,,,420,0.0,0.0,2
48,103,,,,,,,638,26.1,26.1,2
48,105,,,,,,,828,0.0,25.4,2
48,107,,,,,,,1753,29.9,15.0,1
48,109,,,,,,,856,0.0,38.1,2
48,111,,,,,,,1404,64.8,32.4,2
48,113,27.8,76.2,22.5,25.1,20.0,6.6,404920,85.4,51.1,1
48,115,,,,,,,3220,35.1,14.0,1
48,117,,,,,,,4493,32.4,21.6,1
48,119,,,,,,,938,0.0,36.5,2
48,121,22.2,80.1,23.3,17.3,17.3,4.6,57081,54.3,22.7,2
48,123,,,,,,,3388,29.3,14.6,2
48,125,,,,,,,477,0.0,0.0,2
48,127,,,,,,,3152,28.9,9.6,1
48,129,,,,,,,857,25.7,0.0,2
48,131,,,,,,,3073,0.0,0.0,1
48,133,,,,,,15.3,3653,43.5,21.7,1
48,135,28.4,79.4,29.5,,23.7,9.3,25485,98.1,27.1,2
48,137,,,,,,,651,50.3,0.0,2
48,139,24.4,74.8,23.9,21.8,25.5,6.1,17121,51.7,21.7,2
48,141,24.4,77.4,23.6,19.3,18.7,8.1,185007,58.9,25.2,1
48,143,,,,,15.3,6.2,6371,52.8,35.2,2
48,145,,,,,,,3455,11.3,22.7,2
48,147,,,,,,5.4,4431,15.1,9.1,1
48,149,,,,,,7.6,3002,35.5,39.9,2
48,151,,,,,,,843,48.9,24.5,2
48,153,,,,,,,1782,83.6,41.8,1
48,155,,,,,,,346,0.0,0.0,2
48,157,19.5,81.1,15.2,22.0,15.0,4.1,57540,78.1,28.3,1
48,159,,,,,,,1779,49.0,19.6,2
48,161,,,,,,,2803,26.6,31.9,2
48,163,,,,,,,4122,36.6,18.3,1
48,165,,,,,,,4105,13.6,13.6,2
48,167,24.9,79.0,28.6,28.4,27.4,9.3,41377,133.3,34.6,1
48,169,,,,,,,998,0.0,20.0,2
48,171,,,18.5,,16.0,5.8,2947,121.3,30.3,2
48,173,,,,,,,319,0.0,0.0,2
48,175,,,,,,,1181,0.0,28.2,2
48,177,,,,,,,4474,45.9,20.4,1
48,179,,,,,,5.2,3283,37.2,27.9,2
48,181,28.0,71.3,23.7,,29.2,7.1,15958,56.5,36.8,2
48,183,27.9,77.0,24.1,28.9,25.2,9.3,18617,89.1,62.3,2
48,185,,,,,,,3899,31.8,19.8,1
48,187,25.0,,23.6,,24.0,11.1,15357,36.9,16.5,2
48,189,,,,,,6.8,7678,33.1,19.3,1
48,191,,,,,,,1077,27.0,0.0,2
48,193,,,,,,,1513,74.0,61.7,2
48,195,,,,,,,1048,19.1,0.0,2
48,197,,,,,,,909,46.6,23.3,2
48,199,,,24.5,,19.3,9.5,6640,25.5,21.6,1
48,201,26.5,74.7,22.6,22.2,18.8,5.9,676637,84.8,43.0,1
48,203,38.5,,31.0,,24.0,5.4,10366,37.8,22.1,2
48,205,,,,,,,652,0.0,0.0,2
48,207,,,,,,,1427,18.0,36.1,2
48,209,19.7,78.8,26.1,19.4,17.4,7.0,14944,48.2,23.3,2
48,211,,,,,,,405,87.7,0.0,2
48,213,32.2,75.6,25.4,,22.6,9.9,13132,45.0,18.7,2
48,215,33.6,78.0,31.1,18.7,15.7,7.1,192253,52.0,12.5,1
48,217,22.3,,,,16.6,8.5,5948,36.7,16.9,2
48,219,,,,,,1.1,4464,48.3,21.9,1
48,221,,,29.4,,,12.0,6307,43.8,23.0,2
48,223,23.5,,22.4,,22.9,11.1,5718,62.9,30.0,2
48,225,,77.7,,,,6.3,3944,38.8,34.5,2
48,227,,,,,,3.6,6071,55.3,40.0,2
48,229,,,,,,,1265,30.3,0.0,2
48,231,20.7,,,,,8.8,12581,31.5,24.2,1
48,233,,,,,,15.9,3450,40.0,35.6,2
48,235,,,,,,,298,0.0,0.0,2
48,237,,,,,,,1311,33.1,22.1,2
48,239,,,,,,2.6,2324,20.9,41.8,2
48,241,,,,,,8.1,5659,53.4,30.9,2
48,243,,,,,,,492,43.4,43.4,2
48,245,35.7,75.3,30.3,35.5,20.5,11.1,41667,75.5,49.3,1
48,247,,,,,,,1229,39.8,0.0,1
48,249,,,,,,8.5,9254,39.1,14.7,1
48,251,27.5,78.1,25.7,28.1,25.0,9.1,19076,39.6,20.5,2
48,253,,,,,,,3357,20.3,15.2,2
48,255,,,,,,,2651,32.6,26.1,2
48,257,,79.3,16.2,,30.1,9.4,11867,34.8,11.2,1
48,259,,,,,9.4,4.2,3546,136.3,62.9,2
48,261,,,,,,,120,0.0,0.0,2
48,263,,,,,,,118,0.0,0.0,2
48,265,27.6,,16.4,,20.5,4.1,7507,109.7,53.8,2
48,267,,,,,,,965,43.6,21.8,2
48,269,,,,,,,36,0.0,0.0,2
48,271,,,,,,,814,0.0,0.0,1
48,273,,,,,,,6993,45.5,39.0,1
48,275,,,,,,,981,26.4,26.4,2
48,277,38.4,,28.6,,28.6,9.9,8209,56.4,40.3,2
48,279,,,,,,,3355,27.6,27.6,1
48,281,,,,,,,3008,40.7,20.3,2
48,283,,,,,,,1544,0.0,16.6,1
48,285,,,,,,9.0,2805,63.4,31.7,2
48,287,,,,,,10.2,2427,6.1,18.2,2
48,289,,,,,,,2650,12.2,18.4,1
48,291,,,,,,6.0,12191,31.9,16.0,2
48,293,,,,,,14.4,4243,30.8,17.6,2
48,295,,,,,,,564,0.0,32.2,2
48,297,,,,,,,1905,17.1,17.1,2
48,299,,,10.8,,,,2705,98.7,21.9,2
48,301,,,,,,,11,0.0,0.0,2
48,303,26.7,75.6,25.5,32.1,24.7,8.4,46251,118.1,40.4,1
48,305,,,,,,,1520,32.1,32.1,2
48,307,,,,,,,1777,50.3,25.1,2
48,309,26.0,72.9,26.2,29.2,22.2,7.2,38780,73.9,33.4,1
48,311,,,,,,,172,0.0,0.0,2
48,313,,,,,,,2076,30.4,30.4,1
48,315,,,,,,,2151,9.1,9.1,2
48,317,,,,,,,970,45.5,22.8,2
48,319,,,,,,,879,25.8,25.8,2
48,321,,,,,21.5,9.4,7975,55.5,26.4,2
48,323,,,,,,11.2,17347,43.0,2.0,1
48,325,,,,,,13.1,7264,30.2,20.9,1
48,327,,,,,,,622,0.0,90.9,2
48,329,25.2,,23.2,19.1,20.5,6.2,21240,62.6,36.3,1
48,331,,,,,,10.0,4520,15.8,19.7,2
48,333,,,,,,,1044,19.1,19.1,1
48,335,,,,,,,1517,31.9,10.6,2
48,337,,,,,,,3116,40.7,25.4,2
48,339,23.1,78.3,24.9,22.3,17.1,7.4,44481,64.3,22.0,1
48,341,,,,,,,4063,29.5,24.6,2
48,343,,,,,,,2394,30.9,38.7,2
48,345,,,,,,,279,0.0,0.0,1
48,347,34.5,81.9,27.8,,25.6,9.8,10555,81.0,28.1,1
48,349,,,,,,9.3,8323,37.0,28.8,2
48,351,,,,,,,2547,34.9,7.0,1
48,353,,,,,,,3197,13.4,33.6,2
48,355,28.6,76.8,30.9,28.6,23.8,9.4,66072,96.7,40.0,2
48,357,,,,,,,1619,42.6,42.6,2
48,359,,,,,,,472,0.0,0.0,2
48,361,26.3,76.4,31.6,,32.3,10.0,12108,27.1,29.4,1
48,363,,,,,,9.3,5356,43.7,32.8,2
48,365,,,,,,13.7,3291,34.8,17.4,2
48,367,26.5,70.8,23.8,18.7,22.5,7.5,12466,28.2,18.5,2
48,369,,,,,,,2298,30.8,20.5,1
48,371,,,,,,,3365,44.1,12.6,1
48,373,,88.4,25.4,,26.3,9.0,6404,47.2,15.0,2
48,375,30.6,82.0,17.8,24.0,26.7,8.3,23372,139.3,38.4,1
48,377,,,,,,,2342,13.0,0.0,2
48,379,,,,,,,1706,8.8,8.8,2
48,381,23.7,79.4,30.7,27.1,22.7,7.8,14183,75.4,41.8,2
48,383,,,,,,,673,66.8,33.4,2
48,385,,,,,,,835,33.0,0.0,1
48,387,,,,,,,2999,22.1,29.5,2
48,389,,,,,,,3269,43.0,25.8,2
48,391,,,,,,,1571,26.2,26.2,2
48,393,,,,,,,75,0.0,0.0,2
48,395,,,,,,,3238,6.2,18.5,1
48,397,,,,,10.5,3.5,5844,55.6,28.6,2
48,399,,,,,,,2228,36.4,18.2,2
48,401,,,27.3,,19.2,4.7,7542,41.7,22.9,2
48,403,,,,,,,1682,19.2,28.8,2
48,405,,,,,,,1673,44.9,33.7,2
48,407,,,,,,,4126,8.1,12.1,2
48,409,29.1,,28.9,,20.1,10.4,13954,24.6,26.0,1
48,411,,,,,,,1348,0.0,16.5,1
48,413,,,,,,,638,36.5,0.0,2
48,415,,,,,,,2631,67.8,37.0,2
48,417,,,,,,,612,63.2,31.6,1
48,419,,,,,,9.2,5078,45.5,15.2,1
48,421,,,,,,,620,33.3,0.0,2
48,423,33.2,78.0,28.1,27.7,21.0,9.6,29066,120.2,45.1,2
48,425,,,,,,,1145,79.2,13.2,2
48,427,,,,,,,20668,21.3,3.3,1
48,429,,,,,,,1872,52.3,31.4,1
48,431,,,,,,,239,0.0,0.0,2
48,433,,,,,,,283,72.9,0.0,2
48,435,,,,,,,722,47.5,23.7,2
48,437,,,,,,,1720,25.5,25.5,1
48,439,24.9,77.2,22.6,25.2,21.2,6.9,233178,57.1,35.2,1
48,441,22.8,79.5,27.0,30.8,23.0,9.9,21022,81.6,49.6,2
48,443,,,,,,,261,0.0,0.0,1
48,445,,,,,,,2847,40.3,8.1,2
48,447,,,,,,,280,61.8,0.0,2
48,449,,,,,,,5641,57.7,37.4,2
48,451,25.1,80.1,19.8,,19.2,4.9,18827,64.7,40.5,1
48,453,19.2,73.1,18.7,16.3,19.6,5.8,116218,97.4,45.6,1
48,455,,,,,,,2599,20.9,20.9,2
48,457,,,12.1,,16.5,2.1,3225,29.1,29.1,2
48,459,,,,,,11.1,6277,26.4,10.6,2
48,461,,,,,,,689,65.4,0.0,2
48,463,,,,,,,7199,40.8,22.3,1
48,465,,,,,14.8,15.7,11793,50.4,16.8,1
48,467,26.6,,20.0,,24.3,5.7,7796,9.5,21.0,2
48,469,30.9,,30.3,,28.7,11.4,15461,85.2,38.5,2
48,471,23.7,,24.4,,22.0,8.2,7862,43.0,43.0,2
48,473,,,,,,,6090,14.4,14.4,1
48,475,,,,,,,1878,29.3,19.5,2
48,477,,,,,,3.5,3888,60.3,38.1,2
48,479,29.9,78.1,23.8,14.1,24.3,6.8,62201,41.8,10.7,1
48,481,,,,,15.6,11.8,7845,57.8,45.7,2
48,483,,,,,,,871,104.2,41.7,2
48,485,28.8,84.3,26.7,28.9,20.6,7.7,18033,105.6,59.6,1
48,487,,,,,,,2572,72.0,28.8,2
48,489,,,,,,,6140,24.5,14.7,1
48,491,22.3,75.8,22.3,19.1,19.9,5.1,32417,52.5,15.6,1
48,493,21.1,,,,19.3,5.8,5454,24.0,13.3,2
48,495,,,,,,,1305,29.9,29.9,2
48,497,26.6,,28.0,,23.4,8.3,7423,26.5,15.9,2
48,499,26.3,81.4,24.8,,26.9,9.2,6330,41.6,19.6,2
48,501,,,,,,,1694,27.0,13.5,2
48,503,,,,,,,3261,61.1,44.4,2
48,505,,,,,,,3605,29.9,7.5,1
48,507,,,,,,,4137,25.4,8.5,1
49,1,26.5,,17.1,,13.2,3.5,958,64.5,32.2,2
49,3,19.3,86.7,26.0,27.6,10.7,4.7,5413,40.9,47.4,1
